
NOTICE: Existing SQLite export found: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.sqlite
        It is assumed file was previously exported from: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_trt_kernels.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/cuda_gpu_trace.py]... 
Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
246607651,384,11542,,,,,,,,,,0.000,10.417,Pinned,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Host-to-Device]
246609923,384,11543,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Host-to-Device]
246612067,384,11544,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Host-to-Device]
246614243,864,11545,,,,,,,,,,0.000,9.259,Pinned,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Host-to-Device]
246616547,23840,11547,1,10,1,1024,1,1,25,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::addBiasSoftMax<float>(T1 *, T1 **, T1 *, float *, const T1 *, const float *, const int *, const tensorrt_llm::_v1::kernels::FinishedState *, const int *, const int *, const float *, int, int, int, int, bool, bool, bool, const bool *)"
246641219,12832,11549,1,10,1,512,1,1,40,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::batchApplyPenalty<float>(const T1 *const *, T1 *, const T1 *, int *, const int *, const float *, const float *, const float *, const float *, const int *, int, int, int, const int **, const int **, const int *, const int *, const int *, const int *, const int *, const int *, const tensorrt_llm::_v1::kernels::FinishedState *)"
246654723,1088,11563,,,,,,,,,,0.088,81176.413,Device,,NVIDIA L40S (0),1,,18,[CUDA memset]
246656515,3904,11565,16,10,1,512,1,1,39,0.016,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::air_topk_stable::radix_kernel<float, int, (int)11, (int)512, (bool)0, (bool)1>(const T1 *, const T2 *, const T1 *, const T2 *, T1 *, T2 *, T1 *, T2 *, tensorrt_llm::_v1::kernels::air_topk_stable::Counter<T1, T2> *, T2 *, T2, T2, bool, int)"
246661187,5024,11567,16,10,1,512,1,1,39,0.016,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::air_topk_stable::radix_kernel<float, int, (int)11, (int)512, (bool)0, (bool)1>(const T1 *, const T2 *, const T1 *, const T2 *, T1 *, T2 *, T1 *, T2 *, tensorrt_llm::_v1::kernels::air_topk_stable::Counter<T1, T2> *, T2 *, T2, T2, bool, int)"
246666915,4736,11569,16,10,1,512,1,1,39,0.016,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::air_topk_stable::radix_kernel<float, int, (int)11, (int)512, (bool)0, (bool)1>(const T1 *, const T2 *, const T1 *, const T2 *, T1 *, T2 *, T1 *, T2 *, tensorrt_llm::_v1::kernels::air_topk_stable::Counter<T1, T2> *, T2 *, T2, T2, bool, int)"
246672323,2208,11571,16,10,1,512,1,1,38,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::air_topk_stable::last_filter_kernel<float, int, (int)11, (bool)1>(const T1 *, const T2 *, const T1 *, const T2 *, T1 *, T2 *, T2, T2, tensorrt_llm::_v1::kernels::air_topk_stable::Counter<T1, T2> *, bool)"
246675235,5056,11578,10,1,1,256,1,1,245,0.034,0.000,,,,,NVIDIA L40S (0),1,,18,"void cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::DeviceSegmentedSortFallbackKernel<(cub::CUB_300104_SM_800_860_890_900_1000_1200::SortOrder)0, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::policy_hub<int, float>::Policy860, int, float, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, int>(const T3 *, T3 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T3>, const T4 *, T4 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T4>, T5, T6)"
246680963,5280,11590,10,1,1,256,1,1,226,0.034,0.000,,,,,NVIDIA L40S (0),1,,18,"void cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::DeviceSegmentedSortFallbackKernel<(cub::CUB_300104_SM_800_860_890_900_1000_1200::SortOrder)1, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::policy_hub<float, int>::Policy860, float, int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, int>(const T3 *, T3 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T3>, const T4 *, T4 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T4>, T5, T6)"
246686947,1600,11597,1,1,1,224,1,1,26,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"tensorrt_llm::_v1::kernels::addCumLogProbs(float *, const float *, const tensorrt_llm::_v1::kernels::FinishedState *, const int *, const float *, const int *, unsigned long, unsigned long, unsigned long, unsigned long)"
246689315,4064,11609,1,1,1,512,1,1,40,0.017,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::air_topk_stable::radix_topk_one_block_kernel<float, int, (int)11, (int)512, (bool)1>(const T1 *, const T2 *, T2, T2, T1 *, T2 *, bool, char *)"
246694147,3104,11616,1,1,1,256,1,1,245,0.034,0.000,,,,,NVIDIA L40S (0),1,,18,"void cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::DeviceSegmentedSortFallbackKernel<(cub::CUB_300104_SM_800_860_890_900_1000_1200::SortOrder)0, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::policy_hub<int, float>::Policy860, int, float, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, int>(const T3 *, T3 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T3>, const T4 *, T4 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T4>, T5, T6)"
246697955,3136,11628,1,1,1,256,1,1,226,0.034,0.000,,,,,NVIDIA L40S (0),1,,18,"void cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::DeviceSegmentedSortFallbackKernel<(cub::CUB_300104_SM_800_860_890_900_1000_1200::SortOrder)1, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::segmented_sort::policy_hub<float, int>::Policy860, float, int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::transform_iterator<tensorrt_llm::_v1::kernels::air_topk_stable::ComputeOffset<int>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::counting_iterator<int, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_800_860_890_900_1000_1200_NS::use_default>, int>(const T3 *, T3 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T3>, const T4 *, T4 *, cub::CUB_300104_SM_800_860_890_900_1000_1200::detail::device_double_buffer<T4>, T5, T6)"
246701795,1248,11635,1,1,1,32,1,1,22,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"tensorrt_llm::_v1::kernels::gatherId(const int *, int *, unsigned long, unsigned long, unsigned long, unsigned long)"
246703715,33408,11637,1,1,1,32,1,1,74,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"void tensorrt_llm::_v1::kernels::beamStage3Kernel<float, (int)16, (int)32, (bool)1, (bool)1>(const int *, const T1 *, float *, tensorrt_llm::_v1::kernels::BeamHypotheses)"
246737859,2272,11639,160,1,10,32,1,1,18,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"tensorrt_llm::_v1::kernels::updateCacheIndirectionKernel(int *, const int *, tensorrt_llm::_v1::kernels::BeamHypotheses, int, int)"
246740803,1056,11640,,,,,,,,,,0.000,9.470,Device,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Device-to-Device]
246742563,1120,11641,,,,,,,,,,0.000,3.571,Device,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Device-to-Device]
246744387,1536,11643,1,1,1,10,1,1,36,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"tensorrt_llm::_v1::kernels::lengthCriterion(tensorrt_llm::_v1::kernels::FinishedState *, int *, const int *, int *, int *, const int *, int, int)"
246746595,960,11644,,,,,,,,,,0.000,4.167,Device,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Device-to-Device]
246748195,992,11645,,,,,,,,,,0.000,10.081,Device,Device,NVIDIA L40S (0),1,,18,[CUDA memcpy Device-to-Device]
246749859,1760,11647,1,1,1,10,1,1,28,0.000,0.000,,,,,NVIDIA L40S (0),1,,18,"tensorrt_llm::_v1::kernels::copyNextStepIds(int *, const int *const *, const int *, const int *, const int *, int, int, int, int, int)"
246760355,1120,11656,,,,,,,,,,0.000,35.714,Device,Pinned,NVIDIA L40S (0),1,,13,[CUDA memcpy Device-to-Host]
246762595,960,11657,,,,,,,,,,0.000,41.667,Device,Pinned,NVIDIA L40S (0),1,,13,[CUDA memcpy Device-to-Host]
246764675,960,11658,,,,,,,,,,0.000,4.167,Device,Pinned,NVIDIA L40S (0),1,,13,[CUDA memcpy Device-to-Host]
246766723,992,11659,,,,,,,,,,0.000,10.081,Device,Pinned,NVIDIA L40S (0),1,,13,[CUDA memcpy Device-to-Host]
246799939,3936,11666,142,1,1,256,1,1,26,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,tensorrt_llm::_v1::kernels::copyBeamHypotheses(tensorrt_llm::_v1::kernels::CopyBeamHypothesesStruct)
246808132,1088,11669,10,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,"tensorrt_llm::_v1::kernels::initializeOutput(int *, const int *, int, int)"
246825284,416,11673,,,,,,,,,,0.000,9.615,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
246836004,65568,11676,1,1,1,1,1,1,40,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,tensorrt_llm::_v1::kernels::insertUnfinishedPathKernel(tensorrt_llm::_v1::kernels::BeamHypotheses)
246902276,7648,11678,1,1,1,32,1,1,32,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,tensorrt_llm::_v1::kernels::finalizeKernel(tensorrt_llm::_v1::kernels::BeamHypotheses)
246910596,1280,11683,,,,,,,,,,0.000,31.250,Device,Device,NVIDIA L40S (0),1,,16,[CUDA memcpy Device-to-Device]
246912612,1408,11684,,,,,,,,,,0.005,3664.771,Device,Device,NVIDIA L40S (0),1,,16,[CUDA memcpy Device-to-Device]
246915012,1120,11689,,,,,,,,,,0.005,4607.142,Device,Pinned,NVIDIA L40S (0),1,,16,[CUDA memcpy Device-to-Host]
246917252,1088,11690,,,,,,,,,,0.000,36.765,Device,Pinned,NVIDIA L40S (0),1,,16,[CUDA memcpy Device-to-Host]
246970756,384,11713,,,,,,,,,,0.000,10.417,Pinned,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
246979524,3520,11715,6,1,1,256,1,1,28,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,"void tensorrt_llm::runtime::kernels::<unnamed>::copyBatch<unsigned int>(const unsigned char *, unsigned char *, const long *, const long *, const long *, long)"
246986948,384,11717,,,,,,,,,,0.000,104.167,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
246990532,384,11718,,,,,,,,,,0.000,104.167,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
246993348,384,11719,,,,,,,,,,0.000,104.167,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
246996452,384,11720,,,,,,,,,,0.000,104.167,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
247000324,384,11722,,,,,,,,,,0.000,104.167,Pageable,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
247006052,1760,11723,,,,,,,,,,0.000,90.909,Pinned,Device,NVIDIA L40S (0),1,,13,[CUDA memcpy Host-to-Device]
247043525,11872,11724,10,1,1,128,1,1,36,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_GathCastMulMeanAddSqrtDivMulCastMul_0xb83308d3e23a7d52c1f00b93d6c52c8e_com
247055589,16288,11724,1,80,1,128,1,1,54,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247072741,12736,11724,32,10,1,512,1,1,62,0.000,0.004,,,,,NVIDIA L40S (0),1,,13,"void tensorrt_llm::_v1::kernels::mmha::masked_multihead_attention_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, tensorrt_llm::_v1::kernels::KVBlockArray, tensorrt_llm::_v1::kernels::KVBlockArray, (unsigned int)64, (unsigned int)512, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)8, (unsigned int)0, (unsigned int)0>(tensorrt_llm::_v1::kernels::Multihead_attention_params<T1, T8>, T4, T5)"
247085541,12928,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247098533,2048,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247100645,71136,11724,1,118,1,128,1,1,128,0.000,0.082,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize64x96x64_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247171845,1280,11724,55,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_SiluMul_0x9f454cc6bd9fa35367d73674a8bd1d8c_com_vec
247173189,35776,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247209029,2112,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247211173,17920,11724,1,80,1,128,1,1,54,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247229925,12000,11724,32,10,1,512,1,1,62,0.000,0.004,,,,,NVIDIA L40S (0),1,,13,"void tensorrt_llm::_v1::kernels::mmha::masked_multihead_attention_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, tensorrt_llm::_v1::kernels::KVBlockArray, tensorrt_llm::_v1::kernels::KVBlockArray, (unsigned int)64, (unsigned int)512, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)8, (unsigned int)0, (unsigned int)0>(tensorrt_llm::_v1::kernels::Multihead_attention_params<T1, T8>, T4, T5)"
247241989,13121,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247255174,2112,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247257318,72640,11724,1,118,1,128,1,1,128,0.000,0.082,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize64x96x64_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247329990,1280,11724,55,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_SiluMul_0x9f454cc6bd9fa35367d73674a8bd1d8c_com_vec
247331334,31520,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247362950,2016,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247365030,16384,11724,1,80,1,128,1,1,54,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247382278,12032,11724,32,10,1,512,1,1,62,0.000,0.004,,,,,NVIDIA L40S (0),1,,13,"void tensorrt_llm::_v1::kernels::mmha::masked_multihead_attention_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, tensorrt_llm::_v1::kernels::KVBlockArray, tensorrt_llm::_v1::kernels::KVBlockArray, (unsigned int)64, (unsigned int)512, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)8, (unsigned int)0, (unsigned int)0>(tensorrt_llm::_v1::kernels::Multihead_attention_params<T1, T8>, T4, T5)"
247394374,13120,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247407558,2080,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247409702,72033,11724,1,118,1,128,1,1,128,0.000,0.082,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize64x96x64_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247481799,1280,11724,55,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_SiluMul_0x9f454cc6bd9fa35367d73674a8bd1d8c_com_vec
247483143,31680,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247514887,2080,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247516999,16480,11724,1,80,1,128,1,1,54,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247534375,11936,11724,32,10,1,512,1,1,62,0.000,0.004,,,,,NVIDIA L40S (0),1,,13,"void tensorrt_llm::_v1::kernels::mmha::masked_multihead_attention_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, tensorrt_llm::_v1::kernels::KVBlockArray, tensorrt_llm::_v1::kernels::KVBlockArray, (unsigned int)64, (unsigned int)512, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)8, (unsigned int)0, (unsigned int)0>(tensorrt_llm::_v1::kernels::Multihead_attention_params<T1, T8>, T4, T5)"
247546375,13152,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247559591,2048,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247561703,71648,11724,1,118,1,128,1,1,128,0.000,0.082,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize64x96x64_stage4_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247633415,1280,11724,55,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_SiluMul_0x9f454cc6bd9fa35367d73674a8bd1d8c_com_vec
247634759,31776,11724,1,64,1,128,1,1,56,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
247666599,2048,11724,10,1,1,128,1,1,33,0.000,0.000,,,,,NVIDIA L40S (0),1,,13,__myl_AddCastMulMeanAddSqrtDivMulCastMul_0x21025d7473ed11017b82f571ac2b6ca2_com_vec
247668711,16480,11724,1,80,1,128,1,1,54,0.000,0.049,,,,,NVIDIA L40S (0),1,,13,sm80_xmma_gemm_bf16bf16_bf16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
