
NOTICE: Existing SQLite export found: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite
        It is assumed file was previously exported from: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_kern_sum.py]... 

 ** NVTX Range Kernel Summary (nvtx_kern_sum):

                            NVTX Range                               Style   PID   TID   NVTX Inst  Kern Inst  Total Time (ns)  Avg (ns)  Med (ns)  Min (ns)  Max (ns)  StdDev (ns)                                              Kernel Name                                             
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           131009    1310.1    1312.0      1280      1344         28.0  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           129824    1298.2    1312.0      1248      1344         19.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           128194    1281.9    1280.0      1248      1344         30.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           119521    1195.2    1184.0      1184      1217         15.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           116448    1164.5    1152.0      1120      1280         26.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           112288    1122.9    1120.0      1088      1152         10.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           110496    1105.0    1120.0      1088      1120         16.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        120           109158     909.6     896.0       864       929         17.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100           101954    1019.5    1024.0       992      1056         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100            90433     904.3     896.0       864       928         14.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100            89536     895.4     896.0       864       928         13.6  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054        100        100            85825     858.3     864.0       832       896         14.7  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:_sample_async                                         PushPop  2100  3054          5          5             5889    1177.8    1184.0      1152      1185         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        500           890666    1781.3    1792.0      1600      1952         83.8  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        200           369256    1846.3    1888.0      1728      1953         80.8  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        200           238432    1192.2    1184.0      1088      1376         83.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           131009    1310.1    1312.0      1280      1344         28.0  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           129824    1298.2    1312.0      1248      1344         19.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           128194    1281.9    1280.0      1248      1344         30.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           119521    1195.2    1184.0      1184      1217         15.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           116448    1164.5    1152.0      1120      1280         26.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:_write_finish_reasons                                 PushPop  2100  3054        100        100           106368    1063.7    1056.0      1024      1216         31.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  2100  3054        100        200           286917    1434.6    1408.0      1184      1792        139.9  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  2100  3054        100        100           226785    2267.8    2272.0      2208      2400         27.9  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  2100  3054        100        100           135456    1354.6    1344.0      1344      1472         24.9  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  2100  3054        100        100           121250    1212.5    1216.0      1184      1248         14.3  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:maybe_create_beam_histories                           PushPop  2100  3054        100        100           112288    1122.9    1120.0      1088      1152         10.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100       1500          3053301    2035.5    1792.0      1600      4192        609.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        400          1960470    4901.2    5056.0      1536      5312        775.9  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        845          1683380    1992.2    1824.0      1600      3105        429.6  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        400           909542    2273.9    2273.0      1824      2464        107.3  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           859019    8590.2    8576.5      8032      8896        131.7  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        400           821610    2054.0    2048.0      1856      2144         55.5  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        445           588519    1322.5    1216.0      1152      1856        187.6  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           475042    2375.2    2352.0      2080      2528        108.5  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           404867    4048.7    4128.0      3136      4256        274.4  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        195           368002    1887.2    1664.0      1216      2560        580.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           357699    3577.0    3584.0      3552      3712         25.9  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           307718    3077.2    3136.0      2592      3232        162.9  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054         95        190           288162    1516.6    1536.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           286917    1434.6    1408.0      1184      1792        139.9  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           252097    1260.5    1264.0      1216      1312         29.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           241729    2417.3    2432.5      1696      2528        162.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           238432    1192.2    1184.0      1088      1376         83.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           226785    2267.8    2272.0      2208      2400         27.9  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           225921    1129.6    1184.0      1024      1248         70.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           224416    2244.2    2272.0      1568      2304        153.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           215681    2156.8    2144.0      2080      2272         24.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           191712    1917.1    1920.0      1824      2016         53.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        210           187619     893.4     896.0       864       928         23.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           179909    1799.1    1792.0      1760      1888         26.7  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        200           177027     885.1     896.0       832       928         17.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           165217    1652.2    1648.0      1568      1728         39.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           164929    1649.3    1664.0      1568      1696         24.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           142848    1428.5    1440.0      1152      1472         65.2  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           135682    1356.8    1344.0      1312      1472         26.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           135456    1354.6    1344.0      1344      1472         24.9  void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           132961    1329.6    1344.0      1248      1408         49.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           132865    1328.7    1344.0      1248      1376         23.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           131009    1310.1    1312.0      1280      1344         28.0  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           129824    1298.2    1312.0      1248      1344         19.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           128194    1281.9    1280.0      1248      1344         30.4  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           119521    1195.2    1184.0      1184      1217         15.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           116448    1164.5    1152.0      1120      1280         26.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           112288    1122.9    1120.0      1088      1152         10.3  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           110496    1105.0    1120.0      1088      1120         16.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        120           109158     909.6     896.0       864       929         17.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100           101954    1019.5    1024.0       992      1056         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100            90433     904.3     896.0       864       928         14.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100            89536     895.4     896.0       864       928         13.6  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_async                                          PushPop  2100  3054        100        100            85825     858.3     864.0       832       896         14.7  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:sample_async                                          PushPop  2100  3054          5          5             5889    1177.8    1184.0      1152      1185         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        900          1996073    2217.9    1920.0      1600      4192        728.0  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        400          1960470    4901.2    5056.0      1536      5312        775.9  at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)                       
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        500          1043371    2086.7    1824.0      1600      3105        523.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        400           909542    2273.9    2273.0      1824      2464        107.3  void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           859019    8590.2    8576.5      8032      8896        131.7  void at::native::<unnamed>::cunn_SoftMaxForward<(int)4, float, float, float, at::native::<unnamed>:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        400           821610    2054.0    2048.0      1856      2144         55.5  void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cud…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        200           475042    2375.2    2352.0      2080      2528        108.5  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::s…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           404867    4048.7    4128.0      3136      4256        274.4  void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        195           368002    1887.2    1664.0      1216      2560        580.1  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           357699    3577.0    3584.0      3552      3712         25.9  void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           307718    3077.2    3136.0      2592      3232        162.9  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054         95        190           288162    1516.6    1536.0      1312      1824        169.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        200           252097    1260.5    1264.0      1216      1312         29.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           241729    2417.3    2432.5      1696      2528        162.5  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           224416    2244.2    2272.0      1568      2304        153.6  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           215681    2156.8    2144.0      2080      2272         24.1  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_copy_kernel_impl…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           191712    1917.1    1920.0      1824      2016         53.3  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        200           178595     893.0     896.0       864       928         23.7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        200           177027     885.1     896.0       832       928         17.7  void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::Reduc…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           165217    1652.2    1648.0      1568      1728         39.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           164929    1649.3    1664.0      1568      1696         24.3  void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           163842    1638.4    1664.0      1184      1856        115.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           142848    1428.5    1440.0      1152      1472         65.2  void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsig…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           135682    1356.8    1344.0      1312      1472         26.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           132961    1329.6    1344.0      1248      1408         49.3  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           132865    1328.7    1344.0      1248      1376         23.0  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           119553    1195.5    1184.0      1184      1248         16.1  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           110496    1105.0    1120.0      1088      1120         16.1  void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, …
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100           101954    1019.5    1024.0       992      1056         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100            91173     911.7     897.0       896       929         16.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100            90433     904.3     896.0       864       928         14.8  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100            89536     895.4     896.0       864       928         13.6  void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &,…
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054        100        100            85825     858.3     864.0       832       896         14.7  void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)                             
 TensorRT-LLM:sample_batched_by_strategy                            PushPop  2100  3054          5          5             5889    1177.8    1184.0      1152      1185         14.4  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 TensorRT-LLM:setup_sampler_step                                    PushPop  2100  3054          5         45            86400    1920.0    1664.0      1600      2592        390.4  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:setup_sampler_step                                    PushPop  2100  3054          5         45            56032    1245.2    1184.0      1152      1792        150.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 TensorRT-LLM:setup_sampler_step                                    PushPop  2100  3054          5         20            17985     899.3     896.0       864       928         20.5  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 TensorRT-LLM:setup_sampler_step                                    PushPop  2100  3054          5         10             9024     902.4     896.0       864       928         20.2  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c…
 TensorRT-LLM:update_original_tokens                                PushPop  2100  3054        100        100           184353    1843.5    1856.0      1824      1888         19.8  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:update_original_tokens                                PushPop  2100  3054        100        100           166562    1665.6    1664.0      1632      1697         23.8  void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 TensorRT-LLM:update_original_tokens                                PushPop  2100  3054        100        100           119523    1195.2    1184.0      1184      1217         15.4  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…

